2024-04-02 16:37:24.775840	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fea2ae398-47d3-468c-9395-3505d9d6e2dd%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR658BBG/	ENCSR658BBG	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27me3-mouse/	H3K27me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl forebrain tissue embryo (16.5 days)	forebrain	GEO:GSE82859	H3K27me3 ChIP-seq on embryonic 16.5 day mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002ESA/,/files/ENCFF002ESD/,/files/ENCFF304MCO/,/files/ENCFF731UDR/,/files/ENCFF625VFF/,/files/ENCFF458GOJ/,/files/ENCFF632DBF/,/files/ENCFF859QYM/,/files/ENCFF311MPC/,/files/ENCFF804LLW/,/files/ENCFF545TEB/,/files/ENCFF491IQU/,/files/ENCFF981WPJ/,/files/ENCFF292ZPV/,/files/ENCFF437NCF/,/files/ENCFF284QSW/,/files/ENCFF337XFV/,/files/ENCFF497DFS/,/files/ENCFF161ASY/,/files/ENCFF746DZR/,/files/ENCFF583MKP/,/files/ENCFF060DCN/,/files/ENCFF313EJH/,/files/ENCFF738PMX/,/files/ENCFF476NRG/,/files/ENCFF577AOF/,/files/ENCFF603JMY/,/files/ENCFF689YOR/,/files/ENCFF915IRY/,/files/ENCFF405KEN/,/files/ENCFF902SQA/,/files/ENCFF045QRH/,/files/ENCFF315XIW/,/files/ENCFF935NKI/,/files/ENCFF686XPK/,/files/ENCFF847COR/,/files/ENCFF031UOW/,/files/ENCFF250KPK/,/files/ENCFF217QSL/,/files/ENCFF345MWS/,/files/ENCFF468OEQ/,/files/ENCFF260XZX/,/files/ENCFF836HRZ/,/files/ENCFF140NVD/,/files/ENCFF829RHO/,/files/ENCFF303KVN/,/files/ENCFF194DFW/,/files/ENCFF124GQT/,/files/ENCFF480YLB/,/files/ENCFF598QWK/,/files/ENCFF363FLT/,/files/ENCFF582DGA/,/files/ENCFF294QWZ/,/files/ENCFF207FXE/	/organism-development-series/ENCSR057SYY/,/reference-epigenomes/ENCSR502XBO/	ENCBS156DHU,ENCBS512LKA	1,2	1	ENCAB723WFC	Mus musculus	embryonic	16.5 days												/replicates/7e91dc31-261d-4352-ac68-b2acfe0c8eaf/,/replicates/e50d02fc-f20e-4d9d-8c0a-1fb633573fe3/				
/experiments/ENCSR953LFI/	ENCSR953LFI	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27me3-mouse/	H3K27me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue embryo (14.5 days)	hindbrain	GEO:GSE83046	H3K27me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AGA/,/files/ENCFF002AGC/,/files/ENCFF494TAS/,/files/ENCFF203TXU/,/files/ENCFF002NBI/,/files/ENCFF945OIL/,/files/ENCFF097QBY/,/files/ENCFF272PQR/,/files/ENCFF909ATS/,/files/ENCFF144HFW/,/files/ENCFF336XES/,/files/ENCFF831HSD/,/files/ENCFF899MRH/,/files/ENCFF990QBR/,/files/ENCFF151RUC/,/files/ENCFF702MOU/,/files/ENCFF266EXT/,/files/ENCFF614BCO/,/files/ENCFF539VSP/,/files/ENCFF572CFF/,/files/ENCFF070YYE/,/files/ENCFF093CZM/,/files/ENCFF194ZPV/,/files/ENCFF816BGQ/,/files/ENCFF462NOZ/,/files/ENCFF626ZRN/,/files/ENCFF522VPV/,/files/ENCFF785NLU/,/files/ENCFF296HAW/,/files/ENCFF294TFT/,/files/ENCFF543GWW/,/files/ENCFF787DNX/,/files/ENCFF658ZBC/,/files/ENCFF584ZTN/,/files/ENCFF918IVD/,/files/ENCFF312IBJ/,/files/ENCFF929JHD/,/files/ENCFF450GSE/,/files/ENCFF759DQR/,/files/ENCFF064TGZ/,/files/ENCFF305UEE/,/files/ENCFF215AQE/,/files/ENCFF609FHE/,/files/ENCFF947FHY/,/files/ENCFF075AZO/,/files/ENCFF945ODO/,/files/ENCFF864VEJ/,/files/ENCFF626KKT/,/files/ENCFF028KJI/,/files/ENCFF665GRQ/,/files/ENCFF732ZEN/,/files/ENCFF793TEG/	/organism-development-series/ENCSR720XEH/,/reference-epigenomes/ENCSR514BWH/	ENCBS004AAA,ENCBS016AAA	1,2	1,2	ENCAB723WFC	Mus musculus	embryonic	14.5 days												/replicates/a99853e8-09ef-4628-9529-a754b7b13f78/,/replicates/a6ab563f-51b1-4e8d-8ea7-61f47f56707e/,/replicates/8ff9c473-c835-440d-a88f-94445315ec40/				
/experiments/ENCSR234YTN/	ENCSR234YTN	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me2-mouse/	H3K4me2	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue embryo (14.5 days)	hindbrain	GEO:GSE82517	H3K4me2 ChIP-seq on embryonic 14.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AKU/,/files/ENCFF002AKV/,/files/ENCFF306PQK/,/files/ENCFF902DHA/,/files/ENCFF324XTE/,/files/ENCFF292NJF/,/files/ENCFF515KIK/,/files/ENCFF206XRK/,/files/ENCFF472MFZ/,/files/ENCFF184GBP/,/files/ENCFF364TCZ/,/files/ENCFF122COP/,/files/ENCFF826GYB/,/files/ENCFF149QMX/,/files/ENCFF026IUY/,/files/ENCFF228NFN/,/files/ENCFF442WZE/,/files/ENCFF820EDA/,/files/ENCFF276LWT/,/files/ENCFF683EGU/,/files/ENCFF039FZR/,/files/ENCFF037NXI/,/files/ENCFF041GEV/,/files/ENCFF180RME/,/files/ENCFF834HZT/,/files/ENCFF748QOW/,/files/ENCFF391ZYH/,/files/ENCFF040YJB/,/files/ENCFF994BVD/,/files/ENCFF020GUL/,/files/ENCFF317ZJY/,/files/ENCFF559PRL/,/files/ENCFF509YRF/,/files/ENCFF791DCG/,/files/ENCFF630KEB/,/files/ENCFF187KCH/,/files/ENCFF647TME/,/files/ENCFF928HAC/,/files/ENCFF519KLJ/,/files/ENCFF618TAQ/,/files/ENCFF002XXX/,/files/ENCFF487NKS/,/files/ENCFF858VYL/,/files/ENCFF337JAE/,/files/ENCFF713NOT/,/files/ENCFF734ECE/,/files/ENCFF504TVW/,/files/ENCFF373QFT/,/files/ENCFF079PVZ/,/files/ENCFF080RXF/,/files/ENCFF860OGN/,/files/ENCFF425PJI/,/files/ENCFF871ZCU/,/files/ENCFF134MAL/	/reference-epigenomes/ENCSR514BWH/,/organism-development-series/ENCSR375ITP/	ENCBS016AAA,ENCBS004AAA	2,1	1	ENCAB813FEB	Mus musculus	embryonic	14.5 days												/replicates/bd349116-0999-48d5-8506-b85819d4ce7b/,/replicates/c702d639-ed67-4dc2-a618-a866431e36ec/				
/experiments/ENCSR066XXZ/	ENCSR066XXZ	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue embryo (14.5 days)	hindbrain	GEO:GSE82396	H3K36me3 ChIP-seq on embryonic 14.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AHS/,/files/ENCFF002AHT/,/files/ENCFF452TTV/,/files/ENCFF249HWA/,/files/ENCFF032EZI/,/files/ENCFF505MEH/,/files/ENCFF455QDH/,/files/ENCFF080BXZ/,/files/ENCFF786WUD/,/files/ENCFF660DCE/,/files/ENCFF922KEC/,/files/ENCFF742FQC/,/files/ENCFF295ZAG/,/files/ENCFF178RHM/,/files/ENCFF922JOS/,/files/ENCFF788NMP/,/files/ENCFF329EHD/,/files/ENCFF585OXZ/,/files/ENCFF296PZA/,/files/ENCFF018FYO/,/files/ENCFF540HFT/,/files/ENCFF562SMG/,/files/ENCFF950PPP/,/files/ENCFF916FVL/,/files/ENCFF205QRP/,/files/ENCFF609SVE/,/files/ENCFF398NOW/,/files/ENCFF027ZSF/,/files/ENCFF495PYG/,/files/ENCFF117QZD/,/files/ENCFF965MQB/,/files/ENCFF976UUX/,/files/ENCFF300NZT/,/files/ENCFF371WPS/,/files/ENCFF730ILG/,/files/ENCFF341MTI/,/files/ENCFF693TEC/,/files/ENCFF410MLO/,/files/ENCFF137ELT/,/files/ENCFF887AGU/,/files/ENCFF210JIZ/,/files/ENCFF680GNC/,/files/ENCFF087OBI/,/files/ENCFF655ZJK/,/files/ENCFF094WOF/,/files/ENCFF787JWZ/,/files/ENCFF588DRL/,/files/ENCFF373VQO/,/files/ENCFF052BHV/,/files/ENCFF485QGD/,/files/ENCFF967PAP/,/files/ENCFF603PMH/,/files/ENCFF424HBK/,/files/ENCFF501PDD/	/organism-development-series/ENCSR416IZP/,/reference-epigenomes/ENCSR514BWH/	ENCBS004AAA,ENCBS016AAA	1,2	1	ENCAB000ADV	Mus musculus	embryonic	14.5 days												/replicates/db756954-03c5-49a9-9e39-0576a5f44e83/,/replicates/1596e26e-5ed2-4fba-9df2-a8a3f2c6eec9/				
/experiments/ENCSR427ZJU/	ENCSR427ZJU	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me3-mouse/	H3K4me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue postnatal (0 days)	midbrain	SCREEN-mm10:C57BL/6_midbrain_postnatal_0_days,GEO:GSE82687	H3K4me3 ChIP-seq on postnatal 0 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002ANO/,/files/ENCFF002ANP/,/files/ENCFF211VLR/,/files/ENCFF454DNJ/,/files/ENCFF493ZNP/,/files/ENCFF638QYI/,/files/ENCFF379ITR/,/files/ENCFF357PHZ/,/files/ENCFF538TED/,/files/ENCFF772YMP/,/files/ENCFF918SQG/,/files/ENCFF425EWO/,/files/ENCFF002XDD/,/files/ENCFF099LAL/,/files/ENCFF992FVJ/,/files/ENCFF998OBA/,/files/ENCFF746QGF/,/files/ENCFF228QUT/,/files/ENCFF652TVZ/,/files/ENCFF120ZIL/,/files/ENCFF241ESS/,/files/ENCFF191GQW/,/files/ENCFF272ALA/,/files/ENCFF271MPA/,/files/ENCFF979NSV/,/files/ENCFF767UZO/,/files/ENCFF770SEL/,/files/ENCFF630XMB/,/files/ENCFF981GGU/,/files/ENCFF330MHU/,/files/ENCFF327BEM/,/files/ENCFF284YTS/,/files/ENCFF681LCV/,/files/ENCFF166PRQ/,/files/ENCFF339HOE/,/files/ENCFF688DUI/,/files/ENCFF970BWX/,/files/ENCFF687IIY/,/files/ENCFF814MPW/,/files/ENCFF475IOO/,/files/ENCFF767XGU/,/files/ENCFF179GZJ/,/files/ENCFF769UNU/,/files/ENCFF807VHW/,/files/ENCFF325INT/,/files/ENCFF396LHC/,/files/ENCFF988HFO/,/files/ENCFF268MMV/,/files/ENCFF945UZC/,/files/ENCFF798JMC/,/files/ENCFF143JLM/,/files/ENCFF083XCR/,/files/ENCFF438FIS/,/files/ENCFF370TIC/	/organism-development-series/ENCSR074FNQ/,/reference-epigenomes/ENCSR022KAT/	ENCBS555AAA,ENCBS039AAA	2,1	1	ENCAB610CEF	Mus musculus	postnatal	0 days												/replicates/c5cad559-f6e7-492c-9579-70989f0b3905/,/replicates/35757edd-96aa-4645-aa9c-de36e5bb14bd/				
/experiments/ENCSR535NVF/	ENCSR535NVF	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (11.5 days)	midbrain	GEO:GSE82765	H3K36me3 ChIP-seq on embryonic 11.5 day (e11.5) mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002DTB/,/files/ENCFF002DTC/,/files/ENCFF002DTD/,/files/ENCFF002DTE/,/files/ENCFF319LUM/,/files/ENCFF446CJG/,/files/ENCFF563RFP/,/files/ENCFF144WHP/,/files/ENCFF798XKR/,/files/ENCFF137DRD/,/files/ENCFF406LSB/,/files/ENCFF438TNM/,/files/ENCFF130GVF/,/files/ENCFF749ZQH/,/files/ENCFF285OSB/,/files/ENCFF299WBY/,/files/ENCFF139UOV/,/files/ENCFF333UOO/,/files/ENCFF676TGQ/,/files/ENCFF311UFC/,/files/ENCFF419NCY/,/files/ENCFF278IAN/,/files/ENCFF972ULX/,/files/ENCFF646IZN/,/files/ENCFF544ETA/,/files/ENCFF873ILA/,/files/ENCFF716NLC/,/files/ENCFF975CFR/,/files/ENCFF369WMG/,/files/ENCFF495BWE/,/files/ENCFF818GXV/,/files/ENCFF114JBK/,/files/ENCFF280OJL/,/files/ENCFF898LMS/,/files/ENCFF615LMR/,/files/ENCFF604EDZ/,/files/ENCFF301TRX/,/files/ENCFF208SBA/,/files/ENCFF856JND/,/files/ENCFF425QBW/,/files/ENCFF810VVI/,/files/ENCFF987YFC/,/files/ENCFF692NTC/,/files/ENCFF785JPV/,/files/ENCFF184DMO/,/files/ENCFF390BHP/,/files/ENCFF829GHI/,/files/ENCFF869UKY/,/files/ENCFF773XZV/,/files/ENCFF385FJK/,/files/ENCFF317RBS/,/files/ENCFF485JMX/,/files/ENCFF074FVL/,/files/ENCFF637UNG/,/files/ENCFF712NQO/,/files/ENCFF074QQA/,/files/ENCFF544FWI/,/files/ENCFF786EQI/	/organism-development-series/ENCSR647ZMA/,/reference-epigenomes/ENCSR843IAS/	ENCBS802FTI,ENCBS228OBS	2,1	1,2,3	ENCAB910BYC	Mus musculus	embryonic	11.5 days												/replicates/58b78d94-0735-4361-b7d6-fbd135bf392e/,/replicates/6f90b8c1-4186-4dc8-b57e-72bd1acd5fdf/,/replicates/730162f0-20dd-42c1-8d4a-ed22df981172/,/replicates/82d13601-1824-4e67-888b-800f033eb300/,/replicates/bd1b1dde-6e82-43a3-baf4-6f0e2fd2993b/,/replicates/d1168d14-faf8-490d-9a54-ee47e528ebdc/				
/experiments/ENCSR270WWV/	ENCSR270WWV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9me3-mouse/	H3K9me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap forebrain tissue embryo (14.5 days)	forebrain	GEO:GSE82559	H3K9me3 ChIP-seq on embryonic 14.5 day mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002DQB/,/files/ENCFF002DQC/,/files/ENCFF002DQD/,/files/ENCFF002DQE/,/files/ENCFF003EPN/,/files/ENCFF321ZLN/,/files/ENCFF169SGL/,/files/ENCFF951YRL/,/files/ENCFF308FYP/,/files/ENCFF016IYT/,/files/ENCFF159GIH/,/files/ENCFF205PQM/,/files/ENCFF016KZW/,/files/ENCFF384OWM/,/files/ENCFF541NSV/,/files/ENCFF196OVZ/,/files/ENCFF147JAL/,/files/ENCFF463TTI/,/files/ENCFF038BNT/,/files/ENCFF319CLV/,/files/ENCFF155LFV/,/files/ENCFF629HHX/,/files/ENCFF140ZIV/,/files/ENCFF141EJM/,/files/ENCFF136HNY/,/files/ENCFF578OWB/,/files/ENCFF097TWK/,/files/ENCFF046IYG/,/files/ENCFF048NMB/,/files/ENCFF387ZMM/,/files/ENCFF439UAY/,/files/ENCFF606YCH/,/files/ENCFF462JWD/,/files/ENCFF253GPU/,/files/ENCFF143EMR/,/files/ENCFF034URR/,/files/ENCFF711DMP/,/files/ENCFF534OBS/,/files/ENCFF990CRA/,/files/ENCFF847LQW/,/files/ENCFF691NWP/,/files/ENCFF137PEM/,/files/ENCFF407JSX/,/files/ENCFF267UNI/,/files/ENCFF155VFK/,/files/ENCFF221JGS/,/files/ENCFF263PZU/,/files/ENCFF258ICT/,/files/ENCFF069WMX/,/files/ENCFF952CAS/,/files/ENCFF411IUR/,/files/ENCFF686PFZ/,/files/ENCFF974BMQ/,/files/ENCFF054NLK/,/files/ENCFF139PBC/,/files/ENCFF027THE/	/organism-development-series/ENCSR943UEF/,/reference-epigenomes/ENCSR894URD/	ENCBS002AAA,ENCBS014AAA	1,2	1,2	ENCAB929ZIJ	Mus musculus	embryonic	14.5 days												/replicates/5244a8e1-1a60-41c0-bb9a-994757d34bc6/,/replicates/c2678013-a479-436c-93db-29d85ef00633/,/replicates/a41058d5-450d-4101-b560-0ab8b33862ec/,/replicates/a5c2f311-c0bf-421c-9eb7-bcfea9f1c924/				
/experiments/ENCSR864OWV/	ENCSR864OWV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (16.5 days)	hindbrain	GEO:GSE82984	H3K36me3 ChIP-seq on embryonic 16.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF485NUU/,/files/ENCFF137FPP/,/files/ENCFF454BWA/,/files/ENCFF967KYF/,/files/ENCFF915IAT/,/files/ENCFF731SNT/,/files/ENCFF099QIQ/,/files/ENCFF208ATD/,/files/ENCFF647VFJ/,/files/ENCFF621QUR/,/files/ENCFF044GWN/,/files/ENCFF315UBW/,/files/ENCFF608PTR/,/files/ENCFF561FEJ/,/files/ENCFF621HVP/,/files/ENCFF055BYA/,/files/ENCFF181AYD/,/files/ENCFF850YWR/,/files/ENCFF108HUL/,/files/ENCFF883VZS/,/files/ENCFF856CJR/,/files/ENCFF776IEH/,/files/ENCFF618NLB/,/files/ENCFF577ZBT/,/files/ENCFF195YEV/,/files/ENCFF225PLO/,/files/ENCFF458ONS/,/files/ENCFF934KDR/,/files/ENCFF311NYH/,/files/ENCFF462IYV/,/files/ENCFF710QZP/,/files/ENCFF125UNA/,/files/ENCFF840NXX/,/files/ENCFF034YRS/,/files/ENCFF669BZB/,/files/ENCFF863RFQ/,/files/ENCFF772YWB/,/files/ENCFF045EGH/,/files/ENCFF726AML/,/files/ENCFF867SSE/,/files/ENCFF545ZEE/,/files/ENCFF880OHH/,/files/ENCFF134DWZ/,/files/ENCFF913KPG/,/files/ENCFF193AQR/,/files/ENCFF054KCN/,/files/ENCFF061FLF/,/files/ENCFF758YEJ/,/files/ENCFF269SME/,/files/ENCFF049LXK/,/files/ENCFF142UQS/,/files/ENCFF373GVT/,/files/ENCFF710PQM/,/files/ENCFF277TTL/	/organism-development-series/ENCSR416IZP/,/reference-epigenomes/ENCSR774QPF/	ENCBS436LSH,ENCBS281ZLI	1,2	1	ENCAB910BYC	Mus musculus	embryonic	16.5 days												/replicates/fb75243b-06fc-4d38-bcc2-e1cb62204d14/,/replicates/768c4e6b-cf04-4f22-b6d0-e04d02c5ebf4/				
/experiments/ENCSR299NCJ/	ENCSR299NCJ	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9me3-mouse/	H3K9me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (11.5 days)	hindbrain	GEO:GSE82581	H3K9me3 ChIP-seq on embryonic 11.5 day (e11.5) mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002BVR/,/files/ENCFF002BVO/,/files/ENCFF002BVX/,/files/ENCFF587HIN/,/files/ENCFF844OFY/,/files/ENCFF908MGD/,/files/ENCFF147HGM/,/files/ENCFF593WLG/,/files/ENCFF990LHI/,/files/ENCFF469ODX/,/files/ENCFF160UJC/,/files/ENCFF840XSZ/,/files/ENCFF400IVK/,/files/ENCFF214ZRF/,/files/ENCFF238RHF/,/files/ENCFF096XRE/,/files/ENCFF092WMT/,/files/ENCFF914NJC/,/files/ENCFF217AVD/,/files/ENCFF602SQF/,/files/ENCFF797YZH/,/files/ENCFF886GLK/,/files/ENCFF890VUY/,/files/ENCFF427BNE/,/files/ENCFF106EDJ/,/files/ENCFF957TVM/,/files/ENCFF216IAG/,/files/ENCFF502ZZA/,/files/ENCFF530FEC/,/files/ENCFF492QEO/,/files/ENCFF735DRY/,/files/ENCFF798VZB/,/files/ENCFF424KZW/,/files/ENCFF454INY/,/files/ENCFF064HMK/,/files/ENCFF570FAF/,/files/ENCFF654CYJ/,/files/ENCFF827ICI/,/files/ENCFF075DUY/,/files/ENCFF721MIA/,/files/ENCFF236SVJ/,/files/ENCFF005AXD/,/files/ENCFF456CGC/,/files/ENCFF134DRA/,/files/ENCFF431DLU/,/files/ENCFF397HAS/,/files/ENCFF685YWS/,/files/ENCFF552IRA/,/files/ENCFF614VUE/,/files/ENCFF182OAA/,/files/ENCFF099IQO/,/files/ENCFF685XKU/,/files/ENCFF159NSJ/,/files/ENCFF063GFB/,/files/ENCFF900QLR/	/organism-development-series/ENCSR941QWO/,/reference-epigenomes/ENCSR501OPC/	ENCBS199NDR,ENCBS976DPO	1,2	1,2	ENCAB929ZIJ	Mus musculus	embryonic	11.5 days												/replicates/76b9fe33-0d5e-41f7-923e-391bbc5bab7a/,/replicates/013f1cf1-1bed-4dd1-b4b1-88476ac60d31/,/replicates/72055269-0f72-4172-a677-3353e5659187/				
/experiments/ENCSR702JYV/	ENCSR702JYV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue embryo (14.5 days)	midbrain	GEO:GSE82893	H3K36me3 ChIP-seq on embryonic 14.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AIB/,/files/ENCFF002AIF/,/files/ENCFF268FRF/,/files/ENCFF903NTN/,/files/ENCFF667YEF/,/files/ENCFF876KLE/,/files/ENCFF862EAP/,/files/ENCFF282UBA/,/files/ENCFF586GGY/,/files/ENCFF240JVY/,/files/ENCFF400TLX/,/files/ENCFF401XQJ/,/files/ENCFF742UQU/,/files/ENCFF196XCK/,/files/ENCFF259MJT/,/files/ENCFF626WWK/,/files/ENCFF779DCH/,/files/ENCFF473IKL/,/files/ENCFF250HMU/,/files/ENCFF332PWH/,/files/ENCFF434TRS/,/files/ENCFF024KWU/,/files/ENCFF075EBV/,/files/ENCFF743ICP/,/files/ENCFF040PXA/,/files/ENCFF215MZS/,/files/ENCFF397RDO/,/files/ENCFF943QFC/,/files/ENCFF555YPV/,/files/ENCFF500GKL/,/files/ENCFF809OIV/,/files/ENCFF804KOZ/,/files/ENCFF713AVV/,/files/ENCFF997AJH/,/files/ENCFF182UTI/,/files/ENCFF005GVM/,/files/ENCFF631OCZ/,/files/ENCFF610QFE/,/files/ENCFF399DJH/,/files/ENCFF077LET/,/files/ENCFF575SZU/,/files/ENCFF578YOJ/,/files/ENCFF395XAK/,/files/ENCFF287AIO/,/files/ENCFF873WZC/,/files/ENCFF915NPU/,/files/ENCFF963GFR/,/files/ENCFF847FMO/,/files/ENCFF030XVI/,/files/ENCFF006VWK/,/files/ENCFF591GYS/,/files/ENCFF992YSO/,/files/ENCFF184BXS/,/files/ENCFF620LRN/	/organism-development-series/ENCSR647ZMA/,/reference-epigenomes/ENCSR649KUM/	ENCBS003AAA,ENCBS015AAA	1,2	1	ENCAB000ADV	Mus musculus	embryonic	14.5 days												/replicates/66011330-db98-457a-82cc-4ef944089ab3/,/replicates/09274abb-fdc5-4549-aa38-fb7b32b52aef/				
/experiments/ENCSR556ZUY/	ENCSR556ZUY	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me1-mouse/	H3K4me1	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NTac;B6NCrl/Lap forebrain tissue embryo (14.5 days)	forebrain	GEO:GSE82786	H3K4me1 ChIP-seq on embryonic 14.5 day mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002AJC/,/files/ENCFF002AJE/,/files/ENCFF722EGM/,/files/ENCFF849LHA/,/files/ENCFF381WEE/,/files/ENCFF336GER/,/files/ENCFF149IBA/,/files/ENCFF680OTF/,/files/ENCFF965XTG/,/files/ENCFF357UNZ/,/files/ENCFF033DUY/,/files/ENCFF346HOI/,/files/ENCFF209YXF/,/files/ENCFF190YRQ/,/files/ENCFF166RVO/,/files/ENCFF401DBN/,/files/ENCFF697KYC/,/files/ENCFF624BVK/,/files/ENCFF962EMC/,/files/ENCFF956HNC/,/files/ENCFF086SNO/,/files/ENCFF748IHX/,/files/ENCFF515YBW/,/files/ENCFF245UMD/,/files/ENCFF088ZEB/,/files/ENCFF016OPC/,/files/ENCFF495RNV/,/files/ENCFF263LZQ/,/files/ENCFF269QRI/,/files/ENCFF520CTX/,/files/ENCFF954GWV/,/files/ENCFF276FVH/,/files/ENCFF503GQP/,/files/ENCFF586OQX/,/files/ENCFF898CIL/,/files/ENCFF981SYI/,/files/ENCFF415PEP/,/files/ENCFF119AJO/,/files/ENCFF013MRB/,/files/ENCFF932CBH/,/files/ENCFF249MLN/,/files/ENCFF733THZ/,/files/ENCFF420UWJ/,/files/ENCFF802LJQ/,/files/ENCFF628BCR/,/files/ENCFF101VIB/,/files/ENCFF763NCK/,/files/ENCFF196FSS/,/files/ENCFF672YHW/,/files/ENCFF706XVW/,/files/ENCFF627YMW/,/files/ENCFF467GCK/,/files/ENCFF566IQH/,/files/ENCFF419LIW/	/organism-development-series/ENCSR636UWA/,/reference-epigenomes/ENCSR894URD/	ENCBS002AAA,ENCBS014AAA	1,2	1	ENCAB000ADX	Mus musculus	embryonic	14.5 days												/replicates/ba4990de-25d7-4a15-b86c-ebb2a4522efc/,/replicates/a3076fdd-1587-4065-b596-29eecd376d80/				
