REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	7wk_CTX_MECP2WT_Mecp2_CNR_HS031219_N031419.final.sort.final.bam	7wk_CTX_MECP2KO_Mecp2_CNR_HS031219_N031419.final.sort.final.bam
3_Peak13109_lociStitched	chr12	8454565	8471359	3	1682	4776.2136	1660.9266
3_Peak4438_lociStitched	chr1	157427605	157444390	3	1689	4751.8335	1935.3105
3_Peak5472_lociStitched	chr1	185177432	185194190	3	2109	3222.5634	1573.5762
3_Peak6076_lociStitched	chr10	9586266	9603018	3	2169	5074.1808	1459.0992
3_Peak66131_lociStitched	chr9	72021473	72038211	3	2368	6725.3284	1745.7734
4_Peak47772_lociStitched	chr4	82474719	82491412	4	3320	6396.7576	1781.1431
3_Peak25773_lociStitched	chr15	93916755	93933424	3	1728	4387.2808	1221.8377
3_Peak51013_lociStitched	chr5	55449000	55465652	3	1657	5308.6576	1846.7068
3_Peak55849_lociStitched	chr6	87170764	87187415	3	1665	3170.3504	1009.0506
4_Peak44402_lociStitched	chr3	122458640	122475261	4	2150	5185.752	1537.4425
3_Peak4293_lociStitched	chr1	154102658	154119257	3	1791	3605.3028	1635.0015
3_Peak20124_lociStitched	chr14	25133195	25149786	3	1898	4658.7528	1542.963
3_Peak31340_lociStitched	chr18	12655022	12671587	3	2070	4967.8435	1618.4005
6_Peak30141_lociStitched	chr17	62643681	62660223	6	4779	7424.0496	1895.7132
3_Peak13906_lociStitched	chr12	40223077	40239617	3	1494	5681.49	1690.388
3_Peak9301_lociStitched	chr10	116319160	116335695	3	1494	4390.0425	1584.053
4_Peak14439_lociStitched	chr12	53826274	53842766	4	3347	6412.0896	1667.3412
3_Peak41115_lociStitched	chr2	179582865	179599352	3	1977	4568.5477	1241.4711
4_Peak24635_lociStitched	chr15	51823060	51839526	4	3718	8104.5652	2196.5644
3_Peak21928_lociStitched	chr14	93072349	93088814	3	1870	6082.171	1532.8915
3_Peak26186_lociStitched	chr16	8993337	9009791	3	1712	6273.9102	1484.1508
6_Peak2834_lociStitched	chr1	105550092	105566541	6	6000	6874.0371	1477.1202
3_Peak15823_lociStitched	chr12	102190555	102206993	3	1734	4505.6558	1510.6522
4_Peak15107_lociStitched	chr12	79342960	79359381	4	2405	5382.8038	1571.4897
4_Peak64195_lociStitched	chr9	10883598	10900015	4	3370	7824.3422	1621.9996
5_Peak14280_lociStitched	chr12	50534422	50550820	5	4055	9314.064	2139.939
3_Peak58221_lociStitched	chr7	50507044	50523437	3	1494	5581.8165	1365.5369
3_Peak65914_lociStitched	chr9	66581764	66598110	3	2100	4920.146	1963.1546
3_Peak42222_lociStitched	chr3	46324753	46341078	3	1494	5398.6775	1797.3825
3_Peak1304_lociStitched	chr1	52264331	52280646	3	1768	4232.111	1398.1955
3_Peak43237_lociStitched	chr3	81023422	81039728	3	1770	4670.0384	1775.7234
3_Peak13328_lociStitched	chr12	16135554	16151854	3	1494	6466.21	1845.16
4_Peak5017_lociStitched	chr1	171775616	171791910	4	2318	4619.349	1394.7664
3_Peak13433_lociStitched	chr12	26160684	26176972	3	2599	5215.4176	1583.1936
3_Peak43942_lociStitched	chr3	107680660	107696936	3	1768	5245.7548	2610.6704
4_Peak13426_lociStitched	chr12	26086562	26102832	4	1992	6716.256	2336.372
4_Peak53895_lociStitched	chr6	21213677	21229936	4	4218	8407.5289	2354.3032
3_Peak39735_lociStitched	chr2	132689713	132705952	3	1730	4058.1261	1516.7226
3_Peak48462_lociStitched	chr4	102224903	102241139	3	1677	6091.7472	2139.9048
3_Peak21552_lociStitched	chr14	78662362	78678566	3	1494	4263.2724	1494.0088
3_Peak11358_lociStitched	chr11	64004147	64020350	3	1862	4120.4229	1429.1046
3_Peak8426_lociStitched	chr10	94077269	94093460	3	1494	3586.3065	1638.5292
3_Peak18906_lociStitched	chr13	103094072	103110258	3	1699	5640.821	1748.088
3_Peak28968_lociStitched	chr16	97001719	97017882	3	2690	5170.5437	1412.6462
3_Peak12680_lociStitched	chr11	110572539	110588692	3	2003	2996.3815	1127.4794
4_Peak62777_lociStitched	chr8	81345532	81361638	4	3014	7104.3566	1294.9224
4_Peak33769_lociStitched	chr18	86708311	86724389	4	3596	5598.3596	1297.4946
3_Peak37096_lociStitched	chr2	57106795	57122867	3	2493	3701.3816	1316.2968
3_Peak61741_lociStitched	chr8	41956811	41972868	3	1879	6528.7762	2040.8447
3_Peak6691_lociStitched	chr10	27117537	27133594	3	1791	4598.7248	1379.2963
4_Peak66186_lociStitched	chr9	73258054	73274056	4	2220	4688.586	1433.7792
4_Peak22084_lociStitched	chr14	95912512	95928498	4	3620	6413.5832	1322.0422
4_Peak20216_lociStitched	chr14	27846864	27862839	4	2535	6902.7975	2357.91
3_Peak4967_lociStitched	chr1	170356676	170372649	3	1732	3629.0656	1713.9029
3_Peak31442_lociStitched	chr18	15122227	15138175	3	1847	4396.8636	1523.034
3_Peak37622_lociStitched	chr2	68417023	68432968	3	2012	4164.834	1347.3525
3_Peak6431_lociStitched	chr10	20658291	20674229	3	2215	5795.0568	1646.3954
3_Peak61701_lociStitched	chr8	41032506	41048440	3	1657	5200.8576	1438.8402
4_Peak28352_lociStitched	chr16	77236958	77252876	4	2153	8100.6702	2382.9246
3_Peak14081_lociStitched	chr12	45171765	45187675	3	1683	3021.309	1369.851
3_Peak31156_lociStitched	chr18	4507062	4522951	3	1494	3751.3929	1369.6318
3_Peak439_lociStitched	chr1	23258200	23274061	3	2257	6750.4416	2686.8534
6_Peak49572_lociStitched	chr4_GL456216_random	16917	32762	6	7042	13433.391	2349.8135
3_Peak38334_lociStitched	chr2	90959958	90975768	3	1494	4858.413	2752.521
3_Peak65001_lociStitched	chr9	40750275	40766068	3	1494	3755.5754	1320.2948
3_Peak11644_lociStitched	chr11	75118866	75134610	3	2170	4770.432	1547.6352
4_Peak11935_lociStitched	chr11	85456911	85472652	4	3502	7843.7403	1293.9102
2_Peak46036_lociStitched	chr4	13738708	13754422	2	3965	7234.7256	2215.674
3_Peak54061_lociStitched	chr6	25017650	25033329	3	1725	4946.7245	1594.5543
3_Peak18161_lociStitched	chr13	81855965	81871622	3	1808	5821.2726	1523.4261
3_Peak16749_lociStitched	chr13	26267141	26282754	3	1937	4004.7345	1152.2394
3_Peak58570_lociStitched	chr7	68098030	68113643	3	1494	4017.2249	1601.8938
3_Peak45001_lociStitched	chr3	141462384	141477981	3	2473	4607.3538	1754.6625
3_Peak28330_lociStitched	chr16	76898936	76914514	3	1494	3357.059	1425.387
3_Peak51438_lociStitched	chr5	71010851	71026424	3	2312	5972.2455	1638.2796
3_Peak30864_lociStitched	chr17	84698592	84714164	3	1708	4509.6512	1208.3872
3_Peak15117_lociStitched	chr12	79492226	79507784	3	1688	4247.334	1790.7258
3_Peak21451_lociStitched	chr14	76610999	76626498	3	1960	3429.9287	1278.6675
3_Peak61747_lociStitched	chr8	42026928	42042334	3	1494	3560.3266	1486.679
3_Peak24722_lociStitched	chr15	54466861	54482252	3	2130	6667.3812	1354.408
4_Peak37292_lociStitched	chr2	61643012	61658357	4	4176	8715.96	1703.295
3_Peak43296_lociStitched	chr3	82350159	82365480	3	1961	4064.6613	1778.7681
3_Peak42040_lociStitched	chr3	38906819	38922136	3	3365	6252.3994	1476.5588
3_Peak12727_lociStitched	chr11	111522756	111538047	3	1494	4935.9348	1270.6821
3_Peak28953_lociStitched	chr16	96740251	96755534	3	2017	5613.4459	1662.7904
4_Peak23065_lociStitched	chr14	122943068	122958337	4	2575	4852.4882	1610.8795
3_Peak60824_lociStitched	chr8	9694784	9710020	3	2125	3060.9124	1432.184
3_Peak46843_lociStitched	chr4	44310532	44325761	3	2791	4953.9937	1536.6061
3_Peak18669_lociStitched	chr13	97652370	97667590	3	1494	3193.156	1674.2
3_Peak39981_lociStitched	chr2	138033490	138048679	3	1494	5951.0502	1453.5873
3_Peak8986_lociStitched	chr10	107737768	107752953	3	1749	5281.343	1348.428
3_Peak51493_lociStitched	chr5	71972551	71987733	3	1901	4033.8574	2253.0088
3_Peak11876_lociStitched	chr11	83045641	83060819	3	1891	2647.0432	1532.978
3_Peak54142_lociStitched	chr6	28582738	28597876	3	1854	4986.4572	1280.6748
3_Peak22440_lociStitched	chr14	105588458	105603595	3	2222	5005.8059	1504.6178
5_Peak31435_lociStitched	chr18	15065938	15081062	5	3243	8697.8124	1804.2932
4_Peak27483_lociStitched	chr16	50243206	50258325	4	4708	8638.9966	1449.9121
3_Peak6751_lociStitched	chr10	28683484	28698590	3	1656	6013.6986	1723.5946
3_Peak22938_lociStitched	chr14	120134584	120149659	3	1723	4632.5475	1757.745
3_Peak2456_lociStitched	chr1	89573539	89588603	3	1494	4246.5416	1477.7784
3_Peak12566_lociStitched	chr11	108410206	108425261	3	1657	4209.378	1236.0155
3_Peak10255_lociStitched	chr11	25977597	25992648	3	2474	4370.8104	1327.4982
3_Peak65785_lociStitched	chr9	62122574	62137624	3	1494	3648.12	1160.355
4_Peak35770_lociStitched	chr2	12389004	12404030	4	2923	5259.1	1250.1632
4_Peak27232_lociStitched	chr16	43329360	43344380	4	3538	4654.698	1124.998
3_Peak4539_lociStitched	chr1	159702508	159717526	3	1494	4322.1804	1374.147
3_Peak60794_lociStitched	chr8	9174696	9189703	3	2499	3835.7892	1374.6412
3_Peak5275_lociStitched	chr1	179371168	179386174	3	1494	6234.993	1502.1006
3_Peak2970_lociStitched	chr1	110474770	110489768	3	1763	4520.3972	1319.824
5_Peak35251_lociStitched	chr19	55409442	55424422	5	3322	7115.5	1337.714
3_Peak16180_lociStitched	chr12	119450034	119465013	3	1794	4736.3598	1724.0829
3_Peak41306_lociStitched	chr3	13485630	13500556	3	2281	4201.669	1738.879
3_Peak1886_lociStitched	chr1	69785040	69799955	3	2274	4200.064	1052.999
3_Peak28458_lociStitched	chr16	78443258	78458147	3	1494	3140.0901	1424.8773
3_Peak36736_lociStitched	chr2	45623124	45638005	3	2158	3962.8103	1288.6946
3_Peak14672_lociStitched	chr12	65187400	65202263	3	1709	3738.0445	1134.0469
3_Peak16364_lociStitched	chr13	10711344	10726197	3	1788	3959.8098	1281.8139
3_Peak60146_lociStitched	chr7	124782432	124797260	3	2130	4271.9468	1548.0432
3_Peak60137_lociStitched	chr7	124671043	124685866	3	1818	5414.8419	1291.0833
3_Peak28083_lociStitched	chr16	71247568	71262377	3	1889	4407.1584	1238.0324
4_Peak537_lociStitched	chr1	26276590	26291378	4	3107	5756.9684	1456.618
4_Peak15744_lociStitched	chr12	99917852	99932640	4	1992	4569.492	1739.0688
4_Peak51067_lociStitched	chr5	57741910	57756684	4	2928	5238.8604	1673.8942
2_Peak40391_lociStitched	chr2	146246296	146261026	2	2937	4551.57	1344.849
3_Peak55514_lociStitched	chr6	73644823	73659538	3	1730	4750.002	1397.925
4_Peak27891_lociStitched	chr16	63808690	63823404	4	3623	4880.6338	1405.187
3_Peak27109_lociStitched	chr16	41088566	41103249	3	1713	4936.4246	1559.3346
4_Peak2853_lociStitched	chr1	105618664	105633299	4	3217	4080.238	1210.3145
7_Peak20950_lociStitched	chr14	61636469	61651094	7	7410	9339.525	2252.25
3_Peak55591_lociStitched	chr6	77443820	77458436	3	1494	4618.656	1287.6696
3_Peak13263_lociStitched	chr12	14082914	14097528	3	1961	5252.2716	1334.2582
4_Peak12544_lociStitched	chr11	108136245	108150828	4	2691	4837.1811	1442.2587
4_Peak19961_lociStitched	chr14	20956059	20970621	4	2799	5900.5224	1745.9838
3_Peak39444_lociStitched	chr2	123913967	123928515	3	1494	3399.8676	1363.1476
3_Peak66510_lociStitched	chr9	85664095	85678637	3	2841	4317.5198	1435.2954
3_Peak15924_lociStitched	chr12	105995881	106010417	3	1494	3918.9056	1050.9528
3_Peak5850_lociStitched	chr1	193572816	193587343	3	1494	3766.8511	1904.4897
3_Peak9530_lociStitched	chr10	123262822	123277323	3	2132	3992.1253	1608.1609
4_Peak18935_lociStitched	chr13	103330716	103345213	4	2369	5607.4396	1388.8126
3_Peak32761_lociStitched	chr18	57387098	57401575	3	2210	3150.1952	1072.7457
5_Peak50767_lociStitched	chr5	48122595	48137051	5	3214	5873.4728	1342.9624
3_Peak34677_lociStitched	chr19	33366458	33380910	3	1802	5551.0132	1411.9604
3_Peak50495_lociStitched	chr5	39049120	39063559	3	1494	6114.9165	1573.851
3_Peak46266_lociStitched	chr4	23738689	23753122	3	2593	5494.6431	1316.2896
3_Peak64635_lociStitched	chr9	28211833	28226264	3	1494	5046.5207	1642.2478
5_Peak26320_lociStitched	chr16	13193670	13208071	5	2490	6718.0665	1883.6508
4_Peak57514_lociStitched	chr6	140464990	140479368	4	1992	7913.6512	1792.9366
4_Peak18052_lociStitched	chr13	78161975	78176335	4	3656	5176.78	1907.008
3_Peak19192_lociStitched	chr13	109605032	109619380	3	1670	4911.3204	1427.626
3_Peak44226_lociStitched	chr3	117840095	117854421	3	1721	6025.5156	1666.1138
3_Peak12954_lociStitched	chr11	121407230	121421523	3	1711	4412.2491	1632.2606
3_Peak59700_lociStitched	chr7	113333958	113348246	3	2046	7641.2224	2919.0384
4_Peak6677_lociStitched	chr10	26876649	26890931	4	2966	6472.6024	1291.0928
3_Peak6497_lociStitched	chr10	21726882	21741159	3	2412	2028.7617	1470.531
3_Peak37335_lociStitched	chr2	62489583	62503852	3	2435	6335.436	2031.9056
3_Peak51804_lociStitched	chr5	82719999	82734264	3	1644	4708.8765	1697.535
2_Peak51059_lociStitched	chr5	57713969	57728225	2	2097	6209.9136	1734.9552
3_Peak83_lociStitched	chr1	7535066	7549307	3	2235	3382.2375	1496.7291
5_Peak19977_lociStitched	chr14	21136934	21151164	5	4634	7069.464	1588.068
3_Peak48650_lociStitched	chr4	107598472	107612699	3	1494	4554.0627	1370.0601
5_Peak48300_lociStitched	chr4	97894285	97908509	5	3674	5551.6272	2035.4544
4_Peak18804_lociStitched	chr13	101225310	101239489	4	2228	4740.0397	1586.6301
3_Peak3034_lociStitched	chr1	115673273	115687443	3	2377	5794.113	1742.91
4_Peak44255_lociStitched	chr3	118427837	118441990	4	4420	7195.3852	2355.0592
3_Peak4354_lociStitched	chr1	155293215	155307344	3	1927	4548.1251	1780.254
3_Peak43958_lociStitched	chr3	107793584	107807713	3	2562	4454.8737	1462.3515
3_Peak68510_lociStitched	chrX	166795537	166809661	3	2006	4796.5104	844.6152
3_Peak61265_lociStitched	chr8	28738741	28752852	3	1980	3921.4469	1257.2901
3_Peak49099_lociStitched	chr4	130738395	130752489	3	1692	3765.9168	1465.776
3_Peak50812_lociStitched	chr5	49337048	49351101	3	1677	3575.0832	1149.5354
2_Peak68404_lociStitched	chrX	158613722	158627770	2	1671	2152.1536	1085.9104
3_Peak52192_lociStitched	chr5	100178091	100192132	3	1711	3494.8049	1536.0854
2_Peak54920_lociStitched	chr6	51857439	51871479	2	1713	4741.308	1371.708
3_Peak60998_lociStitched	chr8	15942427	15956465	3	1993	3297.5262	1347.648
4_Peak38791_lociStitched	chr2	105717119	105731152	4	2700	7179.2828	1422.9462
3_Peak14395_lociStitched	chr12	53026991	53041024	3	2038	5865.794	1925.3276
4_Peak22111_lociStitched	chr14	96948939	96962953	4	3656	6024.6186	1324.323
3_Peak8290_lociStitched	chr10	90859616	90873619	3	2009	4962.6632	1393.2985
4_Peak7169_lociStitched	chr10	45371762	45385756	4	3151	4413.7076	1052.3488
2_Peak9328_lociStitched	chr10	117000918	117014887	2	1898	4326.1993	979.2269
2_Peak34299_lociStitched	chr19	23563560	23577529	2	1579	4416.9978	1082.5975
2_Peak46724_lociStitched	chr4	39199132	39213062	2	1603	3651.053	1661.849
3_Peak29545_lociStitched	chr17	28406471	28420399	3	1695	4608.7752	1185.2728
2_Peak42008_lociStitched	chr3	37965140	37979067	2	1685	5948.2217	1453.9788
3_Peak55009_lociStitched	chr6	53781005	53794926	3	1849	3051.4832	1041.2908
2_Peak45845_lociStitched	chr4	8071352	8085257	2	1464	2863.0395	1390.5
4_Peak44451_lociStitched	chr3	123503216	123517114	4	2229	4561.3236	1642.7436
2_Peak54673_lociStitched	chr6	45026335	45040204	2	1551	5372.8506	1092.8772
3_Peak56527_lociStitched	chr6	103545541	103559408	3	1715	3917.4275	1414.434
3_Peak16589_lociStitched	chr13	20053387	20067249	3	1726	3249.2528	1151.9322
3_Peak5689_lociStitched	chr1	189632070	189645927	3	1671	4938.6348	1445.2851
2_Peak24317_lociStitched	chr15	41973143	41986994	2	1456	2851.9209	1049.9058
3_Peak40763_lociStitched	chr2	162300010	162313836	3	3384	5122.533	1312.0874
7_Peak42187_lociStitched	chr3	45385989	45399809	7	6045	7994.87	1868.464
2_Peak48996_lociStitched	chr4	126779308	126793111	2	1338	4266.5073	1492.1043
4_Peak47476_lociStitched	chr4	70307060	70320862	4	2428	4993.5636	1451.9704
2_Peak12152_lociStitched	chr11	91525889	91539686	2	1603	2549.6856	1405.9143
2_Peak26297_lociStitched	chr16	12196880	12210673	2	1529	5943.4037	1427.5755
2_Peak64817_lociStitched	chr9	33246803	33260594	2	1531	2257.5867	1199.817
3_Peak33947_lociStitched	chr19	14325457	14339240	3	1990	3048.7996	1174.3116
2_Peak24732_lociStitched	chr15	54904470	54918243	2	1929	2834.4834	1462.6926
3_Peak19165_lociStitched	chr13	109340968	109354727	3	2042	4602.3855	1150.2524
3_Peak40001_lociStitched	chr2	138278055	138291806	3	2350	4855.4781	1882.5119
3_Peak58667_lociStitched	chr7	73317514	73331237	3	1761	4373.5201	1324.2695
2_Peak53124_lociStitched	chr5	136530315	136544033	2	1539	3086.55	1034.3372
2_Peak13368_lociStitched	chr12	21140099	21153801	2	1336	3931.1038	1653.8314
2_Peak5964_lociStitched	chr10	6296181	6309879	2	1470	3334.0932	1386.2376
2_Peak30818_lociStitched	chr17	83859265	83872961	2	1421	3628.0704	1276.4672
2_Peak55176_lociStitched	chr6	58932989	58946683	2	1542	4968.1832	1587.1346
3_Peak40229_lociStitched	chr2	142251200	142264894	3	2774	5087.321	1120.1692
2_Peak27784_lociStitched	chr16	60525129	60538813	2	1607	1960.9172	1083.7728
4_Peak22289_lociStitched	chr14	101294744	101308419	4	3756	4097.03	1301.86
2_Peak58822_lociStitched	chr7	78718234	78731903	2	1403	3357.1064	1219.2748
3_Peak25530_lociStitched	chr15	86276848	86290513	3	1494	5550.723	1393.83
2_Peak59079_lociStitched	chr7	89666355	89680008	2	1378	4659.7689	1585.1133
3_Peak20859_lociStitched	chr14	58701687	58715335	3	1681	3405.176	1124.5952
3_Peak28073_lociStitched	chr16	70868203	70881850	3	1687	4027.2297	1117.6893
3_Peak681_lociStitched	chr1	32625977	32639614	3	1494	4021.5513	1419.6117
2_Peak47867_lociStitched	chr4	84453799	84467428	2	1820	3285.9519	823.1916
6_Peak44366_lociStitched	chr3	121777790	121791406	6	4245	8523.616	1511.376
4_Peak34684_lociStitched	chr19	34230860	34244461	4	2209	4482.8896	1290.7349
2_Peak17077_lociStitched	chr13	37342762	37356361	2	1331	2665.404	1203.5115
2_Peak65926_lociStitched	chr9	66787657	66801251	2	1707	4745.6654	1586.4198
2_Peak12995_lociStitched	chr12	4992474	5006063	2	1226	2861.8434	1520.6091
3_Peak65074_lociStitched	chr9	42313659	42327240	3	2272	5905.0188	1561.815
4_Peak14100_lociStitched	chr12	45929653	45943228	4	3457	7585.71	1714.5225
2_Peak64574_lociStitched	chr9	27285773	27299332	2	1455	3180.9414	866.4201
2_Peak67973_lociStitched	chrX	83207959	83221517	2	1434	2717.0232	875.8468
4_Peak43334_lociStitched	chr3	83273766	83287317	4	2692	4146.606	1246.692
3_Peak20875_lociStitched	chr14	59466551	59480093	3	2346	4234.5834	1267.5312
3_Peak14502_lociStitched	chr12	56275574	56289113	3	1726	3935.7873	1257.7731
2_Peak27723_lociStitched	chr16	58409839	58423366	2	1135	2951.5914	1581.3063
2_Peak25733_lociStitched	chr15	92621579	92635097	2	1742	3671.4888	1500.498
3_Peak2697_lociStitched	chr1	98047690	98061202	3	1753	4440.0432	1583.6064
2_Peak63060_lociStitched	chr8	91365754	91379266	2	1208	4406.2632	1305.2592
2_Peak38100_lociStitched	chr2	79499233	79512742	2	1402	4278.3003	1136.1069
4_Peak25047_lociStitched	chr15	66475976	66489482	4	2792	4639.311	1696.3536
2_Peak62194_lociStitched	chr8	58655557	58669062	2	1226	3279.014	1154.6775
3_Peak2705_lociStitched	chr1	98179080	98192575	3	1949	3794.794	1380.5385
2_Peak50233_lociStitched	chr5	27068244	27081735	2	996	3348.4662	1091.4219
3_Peak48444_lociStitched	chr4	102089234	102102724	3	2584	6669.456	1826.546
2_Peak40226_lociStitched	chr2	142172643	142186131	2	1411	3003.7776	1054.7616
2_Peak29924_lociStitched	chr17	50365357	50378831	2	1204	2572.1866	1145.29
2_Peak9142_lociStitched	chr10	111526943	111540404	2	996	2662.5858	978.6147
2_Peak50972_lociStitched	chr5	54100737	54114196	2	2051	5174.9855	1199.1969
2_Peak10637_lociStitched	chr11	37140974	37154431	2	2017	5419.1339	1844.9547
3_Peak20345_lociStitched	chr14	31781597	31795052	3	1682	6430.1445	1805.661
3_Peak47859_lociStitched	chr4	84375974	84389428	3	2348	5271.2772	1057.4844
3_Peak64988_lociStitched	chr9	40555158	40568602	3	1494	4109.8308	1404.898
2_Peak14059_lociStitched	chr12	44908334	44921776	2	996	3433.0868	1427.5404
2_Peak2415_lociStitched	chr1	88705719	88719155	2	996	2289.4944	1029.1976
2_Peak53375_lociStitched	chr5	148133441	148146869	2	1341	2721.8556	1125.2664
2_Peak43933_lociStitched	chr3	107260955	107274379	2	996	1927.6864	1251.1168
2_Peak15297_lociStitched	chr12	85594515	85607933	2	996	2778.8678	1685.3008
3_Peak43694_lociStitched	chr3	97928885	97942297	3	1494	4808.202	1107.8312
2_Peak56293_lociStitched	chr6	98353251	98366661	2	996	3447.711	937.359
2_Peak55651_lociStitched	chr6	79833908	79847299	2	996	3079.93	1185.1035
2_Peak46202_lociStitched	chr4	20560471	20573858	2	1336	2145.9361	1175.3786
2_Peak6770_lociStitched	chr10	29180837	29194218	2	1231	1968.3451	1251.1235
2_Peak39884_lociStitched	chr2	135957750	135971129	2	996	4417.7458	1321.8452
2_Peak42364_lociStitched	chr3	52087910	52101286	2	996	2913.2928	1261.3568
2_Peak52679_lociStitched	chr5	123806217	123819584	2	996	2657.3596	1263.1815
2_Peak58245_lociStitched	chr7	51617826	51631185	2	1549	4397.7828	899.0607
2_Peak13678_lociStitched	chr12	34039719	34053075	2	996	2370.69	1041.768
3_Peak12771_lociStitched	chr11	112457862	112471209	3	2133	5611.0788	1253.2833
2_Peak42071_lociStitched	chr3	39801864	39815196	2	1146	2534.4132	1033.23
2_Peak46744_lociStitched	chr4	40301131	40314450	2	996	2615.8516	1291.943
4_Peak9649_lociStitched	chr10	126483443	126496755	4	2223	5197.0048	1421.7216
2_Peak17384_lociStitched	chr13	46180230	46193540	2	1312	2924.207	1354.958
2_Peak8790_lociStitched	chr10	101978682	101991981	2	1987	2639.8515	1069.2396
2_Peak43359_lociStitched	chr3	84233643	84246940	2	1330	4289.6122	1255.2368
3_Peak44936_lociStitched	chr3	139104011	139117306	3	1494	3150.915	1426.5535
